Código de Barras,Tipo de Produto,Descrição,Preço de Custo,Preço Venda Varejo,Preço Venda Atacado,Quantidade Mínima Atacado,Unidade,Ativo,Categoria do Produto,Subcategoria do Produto,Movimenta Estoque,Estoque mínimo,Quantidade em Estoque,Marca,Modelo,Código Balança,Código Interno,Tags,Tipo,NCM,CFOP,Origem,CEST,Categoria PDV,Botão PDV,Categoria na Loja Virtual,Subcategoria na Loja Virtual,Nome na Loja Virtual,Preço De,Preço Por,Altura (cm),Largura (cm),Profundidade (cm),Peso (Kg),Descrição do Produto,Garantia,Itens Inclusos,Especificações
7891058001155,Produto,NOVALGINA 1000 MG 10 COMPRIMIDOS SANOFI-AVENTIS,"17,5","23,3",0,0,Unidade,Sim,,,Não,0,0,SANOFI,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,"23,3",0,0,0,0,,,,
7899547503296,Produto,MALEATO DE DEXCLOREFINAMINA XPE 120ML PRATI,"4,41","10,8",0,0,Unidade,Sim,,,Não,0,0,PRATI,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,MALEATO DE DEXCLOREFINAMINA XPE 120ML PRATI,0,"10,8",0,0,0,0,,,,
7899547529180,Produto,suplemento az c/60 cpr,"12,99",30,0,0,Unidade,Sim,,,Não,0,0,PRATI,,,,,Mercadoria para Revenda,21069030,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898907312646,Produto,"HORA H 1,5 MG 1 COMPRIMIDO MELCON SIMILAR","1,58",5,0,0,Unidade,Sim,,,Não,0,0,melcon,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898158690425,Produto,POLAREN 2 MG 20 COMPRIMIDOS CIFARMA SIMILAR,"2,95","7,3",0,0,Unidade,Sim,,,Não,0,0,CIFARMA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898133139239,Produto,HYDRALYTE 45 UVA,"6,16","13,6",0,0,Unidade,Sim,,,Não,0,0,NATULAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899547531350,Produto,VIGORA SUPLEMENTO GOLD C/60 CPR,"13,57","23,8",0,0,Unidade,Sim,,,Não,0,0,PRATI,,,,,Mercadoria para Revenda,30049072,,NACIONAL,1300100,,,,,VIGORA SUPLEMENTO GOLD C/60 CPR,0,0,0,0,0,0,,,,
12369874512,Produto,cefalexina 500mg c/10 cpr teuto,"5,95",12,0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896874704044,Produto,AMORA MIURA C/60 CPSULA,"15,3","28,8",0,0,Unidade,Sim,,,Sim,0,1,VITALAB,,,,,Mercadoria para Revenda,21069030,,NACIONAL,1300100,,,,,,0,"28,8",0,0,0,0,,,,
7891800276527,Produto,"ESPARADRAPO CREMER 5 CM X 4,5","9,71","12,9",0,0,Unidade,Sim,,,Não,0,0,,,,,,Mercadoria para Revenda,30051090,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
957894561231,Produto,PROTETOR LABY LABIAL C/50,"54,31",75,0,0,Unidade,Sim,,,Não,0,0,LAPON,,,,,Mercadoria para Revenda,33049990,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898109240532,Produto,VI-FERRIN 5 MG + 15 MCG + 300 MG 60 COMPRIMIDOS LABORATÃ“RIO FARMACÃŠUTICO ELOFAR SIMILAR,"59,43","79,2",0,0,Unidade,Sim,,,Não,0,0,elofar,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"79,2",0,0,0,0,,,,
7896004723587,Produto,DOMPERIDONA 10 MG 30 COMPRIMIDOS GERMED PHARMA GENÃ‰RICO,"3,64","8,5",0,0,Unidade,Sim,,,Não,0,0,GERMED,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300102,,,,,,0,0,0,0,0,0,,,,
7896004800400,Produto,BENEVRAN C/20 CPR,"2,35","4,5",0,0,Unidade,Sim,,,Não,0,0,LEGRAND,,,,,Mercadoria para Revenda,30043290,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7891721023965,Produto,ALGINAC RETARD 10COMP,"38,74","53,5",0,0,Unidade,Sim,,,Não,0,0,merck,,,,,Mercadoria para Revenda,30049037,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004710464,Produto,ACEBROFILINA 25MG/5ML XAROPE,"4,8","11,7",0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7897917000505,Produto,MICOSBEL 50 MG/G POMADA BELFAR SIMILAR,"9,99","13,7",0,0,Unidade,Sim,,,Não,0,0,BELFAR,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
789806138626,Produto,REHIDRAZOL C/4 ENVELOPES NATURAL,"2,1","4,8",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30039099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898158691262,Produto,GRIPEOL GTS,"7,05","17,5",0,0,Unidade,Sim,,,Não,0,0,CIFARMA,,,,,Mercadoria para Revenda,30049045,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898148295142,Produto,PARACETAMOL 750 MG c/20  COMPRIMIDOS PRATI-DONADUZZI GENÃ‰RICO,"3,66","3,5",0,0,Unidade,Sim,,,Não,0,0,PRATI,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,PARACETAMOL 750 MG c/20  COMPRIMIDOS PRATI-DONADUZZI GENÃ‰RICO,0,0,0,0,0,0,,,,
7898483534562,Produto,LEVEDURA DE CERVEJA C/200 CPR,"12,17","19,8",0,0,Unidade,Sim,,,Não,0,0,HCFMARCAS,,,,,Material de Uso e Consumo,21069030,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899095254947,Produto,SINVAX 20MG CX 30 COMP REV,"2,41","5,8",0,0,Unidade,Sim,,,Não,0,0,GEOLAB,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7897917000109,Produto,SULFERBEL 25 MG/ML XAROPE BELFAR SIMILAR,"5,17","7,6",0,0,Unidade,Sim,,,Não,0,0,BELFAR,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004716251,Produto,"MAL DEXCLORFENIRAMINA + BETAMETASONA 0,25 MG/ML + 2 MG/ML XAROPE GERMED PHARMA GENÃ‰RICO","4,46","9,5",0,0,Unidade,Sim,,,Não,0,0,GERMED,,,,,Material de Uso e Consumo,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896472502745,Produto,KELTRINA PLUS 5% C/60ML,10,"21,3",0,0,Unidade,Sim,,,Não,0,0,MULTILAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899095254961,Produto,SINVAX 40MG CX 30 COMP REV,"3,99","9,6",0,0,Unidade,Sim,,,Não,0,0,GEOLAB,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898060132327,Produto,REHIDRAZOL SABOR UVA SOL,5,"10,8",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898060132273,Produto,"REHIDRAZOL - SABOR NATURAL 1,96 MG/ML + 1,49 MG/ML + 2,34 MG/ML + 19,83 MG/ML SOLUÃ‡ÃƒO ORAL GLOBO SIMILAR","4,48","10,8",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7895296098113,Produto,CLORIDRATO DE PIOGLITAZONA 30 MG 30 COMPRIMIDOS NOVAQUÃMICA GENÃ‰RICO,"56,85","52,5",0,0,Unidade,Sim,,,Não,0,0,NOVAQUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896637025096,Produto,MIOSAN CAF 30 MG + 5 MG 15 COMPRIMIDOS APSEN SIMILAR,"17,27",23,0,0,Unidade,Sim,,,Não,0,0,APSEN,,,,,Mercadoria para Revenda,30039049,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896094916234,Produto,LISADOR DIPC/20 CPR,"25,95","34,57",0,0,Unidade,Não,,,Não,0,0,BRAINFARMA,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7897930762053,Produto,CETAPHIL HIDRATA 453,"94,79","124,6",0,0,Unidade,Sim,,,Não,0,0,,,,,,Mercadoria para Revenda,33049910,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
6945630106231,Produto,AGULHAS UNIQMED P/ CANETA DE INSULINA,"0,22",1,0,0,Unidade,Sim,,,Não,0,0,YORK,,,,,Mercadoria para Revenda,90183219,,NACIONAL,1301400,,,,,,0,0,0,0,0,0,,,,
7896714204413,Produto,DICLOF DIETILAMONIO GEL NEO,"6,53","11,7",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049037,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898949409465,Produto,PROCTAN HEMORROIDAS,"33,25","56,6",0,0,Unidade,Sim,,,Não,0,0,GENOMMALAB,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,"56,6",0,0,0,0,,,,
7891106904070,Produto,NATELE C/28 CPR,"35,18","46,87",0,0,Unidade,Sim,,,Não,0,0,CATALENT BRASIL LTDA,,,,,Material de Uso e Consumo,30045090,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898912189097,Produto,AMOXICILINA 500MG CAIXA 21 CAP,"5,95",10,0,0,Unidade,Sim,,,Não,0,0,unichem,,,,,Mercadoria para Revenda,30049024,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714223834,Produto,NITRATO DE MICONAZOL 20 MG/G CREME NEO QUIMICA,"5,8","11,8",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049066,,NACIONAL,1300100,,,,,NITRATO DE MICONAZOL 20 MG/G CREME NEO QUIMICA,0,0,0,0,0,0,,,,
7896714209852,Produto,"PROPIONATO DE CLOBETASOL 0,5 MG/G CREME NEO QUÃMICA GENÃ‰RICO","5,69","11,5",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896112126225,Produto,MAL DE ENALAPRIL 10MG CAIXA 30 COMP TEUTO,"2,36","6,5",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049067,,NACIONAL,1300100,,,,,MAL DE ENALAPRIL 10MG CAIXA 30 COMP TEUTO,0,"6,5",0,0,0,0,,,,
7896714225753,Produto,MALEATO DE TIMOLOL 5 MG/ML COLÃRIO 5 ML NEO QUÃMICA GENÃ‰RICO,"2,76","6,8",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899620911031,Produto,SINVASTATINA 20MG CX 30 COMP REV GLOBO,"3,37","7,5",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300100,,,,,SINVASTATINA 20MG CX 30 COMP REV GLOBO,0,"7,5",0,0,0,0,,,,
7898040325466,Produto,FORTALIZE C/30 CPR,"105,85","131,41",0,0,Unidade,Sim,,,Não,0,0,EXIMIA,,,,,Mercadoria para Revenda,21069030,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898158690586,Produto,"CINATREX 5 MG/G 3,5 G CIFARMA SIMILAR","13,75","21,8",0,0,Unidade,Sim,,,Não,0,0,CIFARMA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7891058003362,Produto,"PURAN T4 37,5 MG C/30 CPR","6,29","8,43",0,0,Unidade,Sim,,,Não,0,0,SANOFI,,,,,Mercadoria para Revenda,30043981,,NACIONAL,1300101,,,,,,0,0,0,0,0,0,,,,
7897930761377,Produto,NUTRAPLUS 200 MG/G CREME HIDRATANTE GALDERMA SIMILAR,"42,68","56,86",0,0,Unidade,Sim,,,Não,0,0,galderma,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
4005808840625,Produto,HIDRATANTE PARA BANHO MILK PARA PELE SECA -,"16,45","22,5",0,0,Unidade,Sim,,,Não,0,0,nivea,,,,,Material de Uso e Consumo,33072090,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7891058001612,Produto,CIPROFIBRATO 100 MG 30 COMPRIMIDOS SANOFI-AVENTIS GENÃ‰RICO,"36,64","36,5",0,0,Unidade,Sim,,,Não,0,0,MEDLEY,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898051680806,Produto,ALCOOL 70% 100ML,"5,53","9,5",0,0,Unidade,Sim,,,Não,0,0,ALCON,,,,,Mercadoria para Revenda,38089919,,NACIONAL,1301100,,,,,,0,0,0,0,0,0,,,,
7898913386051,Produto,OLEO DE COCO NUTRE 200ML,"9,99",17,0,0,Unidade,Sim,,,Não,0,0,,,,,,Mercadoria para Revenda,15131100,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898158691712,Produto,CETONIN 20 MG/G CREME CIFARMA SIMILAR,"3,44","8,5",0,0,Unidade,Sim,,,Não,0,0,CIFARMA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
12598746210,Produto,TETRAMED C/ 10 CPR,"4,8",6,0,0,Unidade,Sim,,,Não,0,0,MEDQUÍMICA,,,,,Mercadoria para Revenda,30042099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898060132181,Produto,"NOVOSORO NF 0,5 MG/ML SOLUÃ‡ÃƒO NASAL GLOBO GENÃ‰RICO","1,48",4,0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Material de Uso e Consumo,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004736884,Produto,LIPISTATINA 40 MG 30 COMPRIMIDOS GERMED PHARMA SIMILAR,"4,49","9,8",0,0,Unidade,Sim,,,Não,0,0,NOVAQUÍMICA,,,,,Material de Uso e Consumo,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7897595631817,Produto,ANLODIPINO GN 10MG 30CPR SANDOZ,"2,62","11,6",0,0,Unidade,Sim,,,Não,0,0,SANDOZ,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896006210900,Produto,VITA SENIOR C/30 CPR,"12,99","34,8",0,0,Unidade,Sim,,,Não,0,0,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,21069030,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896676410198,Produto,DUOFLAM INJETÃVEL C/ 01 AMPOLA 1ML 01 SERINGA,"16,21","22,41",0,0,Unidade,Sim,,,Não,0,0,CRISTÁLIA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
1265874521,Produto,BACTERACIN PED 100 ML,"6,29","8,5",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896251804756,Produto,FISIOGEL 40ML CREME FACIAL,"51,65","72,3",0,0,Unidade,Sim,,,Não,0,0,STIEFEL,,,,,Mercadoria para Revenda,33049910,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7895296257015,Produto,CLOPIPLAX 75MG CAIXA 28 COMP REV,"13,52","28,5",0,0,Unidade,Sim,,,Não,0,0,NOVAQUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7899620913707,Produto,CETOCONAZOL SHAMPOO 100ML GLOBO,"8,55","15,5",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,33051000,,NACIONAL,1300100,,,,,CETOCONAZOL SHAMPOO 100ML GLOBO,0,0,0,0,0,0,,,,
7898049793594,Produto,FLAMATRAT 15 MG/ML GOTAS VITAPAN SIMILAR,"4,8","8,9",0,0,Unidade,Sim,,,Não,0,0,VITAMEDIC,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898133135248,Produto,NASOJET 9MG/ML NATULAB SOLUCAO,"9,51","11,8",0,0,Unidade,Sim,,,Não,0,0,NATULAB,,,,,Mercadoria para Revenda,30039019,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7891000106099,Produto,NESLAC COMPOSTO LÃCTEO,"29,77","41,67",0,0,Unidade,Sim,,,Não,0,0,NESTLE,,,,,Mercadoria para Revenda,19011010,,NACIONAL,,,,,,,0,0,0,0,0,0,,,,
7899706145176,Produto,AGUA MICELAR LOREAL BIFA.100ML,"18,74","26,23",0,0,Unidade,Sim,,,Não,0,0,LOREAL,,,,,Mercadoria para Revenda,34013000,,NACIONAL,1300102,,,,,,0,0,0,0,0,0,,,,
7899706175081,Produto,EXPERTISE FATOR 15 PROTETOR SOLAR,"30,08","42,11",0,0,Unidade,Sim,,,Não,0,0,LOREAL,,,,,Mercadoria para Revenda,33049990,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7793100151224,Produto,ESCOVA DENTAL INFANTIL COLGATE DR DENTUÃ‡O UNIT,"2,99","4,18",0,0,Unidade,Sim,,,Não,0,0,COLGATE,,,,,Mercadoria para Revenda,96032100,,NACIONAL,2005800,,,,,,0,0,0,0,0,0,,,,
7899706149594,Produto,Base bb cream loréal 30ml media fps 20,"20,68","28,95",0,0,Unidade,Sim,,,Não,0,0,LOREAL,,,,,Mercadoria para Revenda,33049910,,NACIONAL,2800700,,,,,,0,0,0,0,0,0,,,,
7896004749716,Produto,TADALAFILA 5MG C/30 CPR,"6,38","28,7",0,0,Unidade,Sim,,,Não,0,0,GERMED,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300102,,,,,,0,0,0,0,0,0,,,,
7896637025492,Produto,DOBEVEN 500MG C/30 CPR,"61,87","71,86",0,0,Unidade,Sim,,,Não,0,0,APSEN,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
269853159,Produto,CREATINE 300MG,"43,04","60,2",0,0,Unidade,Sim,,,Não,0,0,BIOSINTÉTICA,,,,,Mercadoria para Revenda,21069030,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896004711874,Produto,"DESONIDA 0,5MG CREME GERMED",11,"12,9",0,0,Unidade,Sim,,,Não,0,0,GERMED,,,,,,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896112129400,Produto,GLIMEPIRIDA 4MG C/30CPR  GERMED,"7,05","12,9",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300100,,,,,GLIMEPIRIDA 4MG C/30CPR  GERMED,0,0,0,0,0,0,,,,
7896381300784,Produto,CHUPETA PITUCA RED REC N SIL AZUL REF 360AZ,"3,4","6,8",0,0,Unidade,Sim,,,Não,0,0,,,,,,Mercadoria para Revenda,40149090,,NACIONAL,2003900,,,,,,0,0,0,0,0,0,,,,
7896036514726,Produto,PROTETOR DE MAMILO NEOPAN,"8,6","14,5",0,0,Unidade,Sim,,,Não,0,0,NEOPAN,,,,,Mercadoria para Revenda,39249000,,NACIONAL,2004000,,,,,,0,0,0,0,0,0,,,,
7896000627018,Produto,CHUPETA KUKA N% 01 53356,"13,2","22,7",0,0,Unidade,Sim,,,Não,0,0,KUKA,,,,,Mercadoria para Revenda,39269040,,NACIONAL,2003900,,,,,,0,0,0,0,0,0,,,,
7896000627063,Produto,CHUPETA KUKA N%02 REF 54805,"13,2","22,7",0,0,Unidade,Sim,,,Não,0,0,KUKA,,,,,Mercadoria para Revenda,39269040,,NACIONAL,2004000,,,,,,0,0,0,0,0,0,,,,
7896699015936,Produto,CHOCALHO LOLLY 1 UNIDADE RF-723000,"6,8","11,5",0,0,Unidade,Sim,,,Não,0,0,LOLLY BABY PRODUTOS INFANTIS LTDA,,,,,Material de Uso e Consumo,95030099,,NACIONAL,2003900,,,,,,0,0,0,0,0,0,,,,
7898012490215,Produto,BICO SILICONE PETITA 3100,"3,2",6,0,0,Unidade,Sim,,,Não,0,0,petita,,,,,Mercadoria para Revenda,40149090,,NACIONAL,2003900,,,,,,0,0,0,0,0,0,,,,
7899706149198,Produto,EFFACLAR SABONETE 70G,"29,02",41,0,0,Unidade,Sim,,,Não,0,0,roche,,,,,Mercadoria para Revenda,34011190,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898928257087,Produto,CELAMINA SHAMPOO ANTICASPA 150 ML,"83,87","117,4",0,0,Unidade,Sim,,,Não,0,0,GLENMARK FARMACEUTICA,,,,,Mercadoria para Revenda,33051000,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896290401855,Produto,DOCTAR SHAMPOO ANTICASPA DARROW,"56,99","79,78",0,0,Unidade,Sim,,,Não,0,0,PIERRE,,,,,Material de Uso e Consumo,33051000,,NACIONAL,1300102,,,,,,0,0,0,0,0,0,,,,
7894164001132,Produto,VITAXON C 1G CAIXA 10 COMP EFEV SABONETE LARANJA,"3,99",10,0,0,Unidade,Sim,,,Não,0,0,AIRELA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7891142145680,Produto,EPISOL COLOR FTS70,"76,89","107,65",0,0,Unidade,Sim,,,Não,0,0,MANTECORP,,,,,Mercadoria para Revenda,33049990,,NACIONAL,1300101,,,,,,0,0,0,0,0,0,,,,
7896004812168,Produto,EXPEC 20 MG/ML + 30 MG/ML + 100 MG/ML + 2 MG/ML XAROPE LEGRAND SIMILAR,"15,44","29,8",0,0,Unidade,Sim,,,Não,0,0,LEGRAND,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300101,,,,,,0,"29,8",0,0,0,0,,,,
7897076912183,Produto,DOMPERIDONA 10MG CAIXA 30 COMP RANBAXY,"3,18","7,6",0,0,Unidade,Sim,,,Não,0,0,ranbaxy,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714207551,Produto,DIPIRONA SÃ“DICA 1000 MG 10 COMPRIMIDOS NEO QUÃMICA GENÃ‰RICO,"10,47",22,0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7896714250953,Produto,FLOMICIN 200MG 4SACH N.QUIMICA,"10,23","14,6",0,0,Unidade,Sim,,,Não,0,0,NEO QUIMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300101,,,,,,0,0,0,0,0,0,,,,
7898216372324,Produto,FLUCONAZOL C/2 CPR PHARLAB,"1,53","4,5",0,0,Unidade,Sim,,,Não,0,0,PHARLAB,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7898216371488,Produto,"BROMEXINA XPE  1,6 MG 120ML","4,98","12,8",0,0,Unidade,Sim,,,Não,0,0,PHARLAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300102,,,,,,0,0,0,0,0,0,,,,
7898216371464,Produto,"BROMEXINA 0,8MG 120 ML","4,98","12,8",0,0,Unidade,Sim,,,Não,0,0,PHARLAB,,,,,Mercadoria para Revenda,30049039,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7897917000222,Produto,COLPADAK 20 MG/ML LOÃ‡ÃƒO BELFAR SIMILAR,"4,76","10,8",0,0,Unidade,Sim,,,Não,0,0,BELFAR,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300102,,,,,,0,0,0,0,0,0,,,,
7898216369669,Produto,VALERATO DE BETAMETASONA 1 MG/G POM CT BG AL REV X 30 G,"5,94","13,9",0,0,Unidade,Sim,,,Não,0,0,PHARLAB,,,,,Mercadoria para Revenda,30039033,,NACIONAL,1300101,,,,,,0,0,0,0,0,0,,,,
7898049795833,Produto,RENAPRIL 10MG CAIXA 30 COMP,"1,98","4,8",0,0,Unidade,Sim,,,Não,0,0,VITAMEDIC,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300101,,,,,,0,0,0,0,0,0,,,,
7896006234548,Produto,TANDRIFLAN 300+125+50+30MG CAIXA 100 COMP,"17,09",24,0,0,Unidade,Sim,,,Não,0,0,UNIÃO QUÍMICA,,,,,Mercadoria para Revenda,30049099,,NACIONAL,1300102,,,,,,0,0,0,0,0,0,,,,
7899547531381,Produto,SENSI LATTE C/30 CPR,"17,58",33,0,0,Unidade,Sim,,,Não,0,0,PRATI,,,,,Mercadoria para Revenda,35079042,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7897460401422,Produto,SILIMALON C/ 30 CPR,"55,39",55,0,0,Unidade,Sim,,,Não,0,0,ZYDUSNIKKHO,,,,,Mercadoria para Revenda,30039094,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7891317489366,Produto,ATORVASTATINA 20 MG 30 COMPRIMIDOS EMS GENÃ‰RICO,"8,89","21,8",0,0,Unidade,Sim,,,Não,0,0,EUROFARMA,,,,,Mercadoria para Revenda,30049069,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
7891721017261,Produto,THIOCTACID 600 MG 30 COMPRIMIDOS MERCK SIMILAR,"162,07","214,42",0,0,Unidade,Sim,,,Não,0,0,MERCK,,,,,Mercadoria para Revenda,30049079,,NACIONAL,1300101,,,,,,0,"214,42",0,0,0,0,,,,
7896004703732,Produto,SULFAMETOXAZOL + TRIMETOPRIMA 200 MG/ML + 40 MG/ML SUSPENSÃƒO ORAL EMS GENÃ‰RICO,"2,87",6,0,0,Unidade,Sim,,,Não,0,0,EMS,,,,,Mercadoria para Revenda,30042052,,NACIONAL,1300100,,,,,,0,0,0,0,0,0,,,,
789801565140,Produto,VARINATI CASTANHA DA INDIA C/30 CPR,"9,44","21,5",0,0,Unidade,Sim,,,Não,0,0,PHARMASCIENCE,,,,,Mercadoria para Revenda,30049099,,ESTRANG-IMP.DIRETA,1300100,,,,,,0,0,0,0,0,0,,,,
7896112136675,Produto,SIMETICONA 125 MG 10 CÃPSULAS TEUTO GENÃ‰RICO,"2,33","6,4",0,0,Unidade,Sim,,,Não,0,0,TEUTO,,,,,Mercadoria para Revenda,30049099,,,1300101,,,,,,0,0,0,0,0,0,,,,
7899620913028,Produto,SIMETICONA CAPSULA GELATINOSA GLOBO,"2,89","6,4",0,0,Unidade,Sim,,,Não,0,0,GLOBO,,,,,Mercadoria para Revenda,30049099,,NACIONAL-IMP. ENTRE 40% E 70%,1300101,,,,,,0,0,0,0,0,0,,,,
